season,week,game_type,home_team,away_team,home_score,away_score,result,total
2012,10,REG,CIN,NYG,31.0,13.0,18.0,44.0
2012,10,REG,MIA,TEN,3.0,37.0,-34.0,40.0
2012,10,REG,MIN,DET,34.0,24.0,10.0,58.0
2012,10,REG,NE,BUF,37.0,31.0,6.0,68.0
2012,10,REG,NO,ATL,31.0,27.0,4.0,58.0
2012,10,REG,TB,SD,34.0,24.0,10.0,58.0
2012,10,REG,SEA,NYJ,28.0,7.0,21.0,35.0
2012,10,REG,PHI,DAL,23.0,38.0,-15.0,61.0
2012,10,REG,SF,STL,24.0,24.0,0.0,48.0
2012,10,REG,CHI,HOU,6.0,13.0,-7.0,19.0
2012,10,REG,PIT,KC,16.0,13.0,3.0,29.0
2012,11,REG,BUF,MIA,19.0,14.0,5.0,33.0
2012,11,REG,ATL,ARI,23.0,19.0,4.0,42.0
2012,11,REG,CAR,TB,21.0,27.0,-6.0,48.0
2012,11,REG,DAL,CLE,23.0,20.0,3.0,43.0
2012,11,REG,DET,GB,20.0,24.0,-4.0,44.0
2012,11,REG,HOU,JAX,43.0,37.0,6.0,80.0
2012,11,REG,KC,CIN,6.0,28.0,-22.0,34.0
2012,11,REG,STL,NYJ,13.0,27.0,-14.0,40.0
2012,11,REG,WAS,PHI,31.0,6.0,25.0,37.0
2012,11,REG,OAK,NO,17.0,38.0,-21.0,55.0
2012,11,REG,DEN,SD,30.0,23.0,7.0,53.0
2012,11,REG,NE,IND,59.0,24.0,35.0,83.0
2012,11,REG,PIT,BAL,10.0,13.0,-3.0,23.0
2012,11,REG,SF,CHI,32.0,7.0,25.0,39.0
2012,12,REG,DET,HOU,31.0,34.0,-3.0,65.0
2012,12,REG,DAL,WAS,31.0,38.0,-7.0,69.0
2012,12,REG,NYJ,NE,19.0,49.0,-30.0,68.0
2012,12,REG,CHI,MIN,28.0,10.0,18.0,38.0
2012,12,REG,CIN,OAK,34.0,10.0,24.0,44.0
2012,12,REG,CLE,PIT,20.0,14.0,6.0,34.0
2012,12,REG,IND,BUF,20.0,13.0,7.0,33.0
2012,12,REG,JAX,TEN,24.0,19.0,5.0,43.0
2012,12,REG,KC,DEN,9.0,17.0,-8.0,26.0
2012,12,REG,MIA,SEA,24.0,21.0,3.0,45.0
2012,12,REG,TB,ATL,23.0,24.0,-1.0,47.0
2012,12,REG,SD,BAL,13.0,16.0,-3.0,29.0
2012,12,REG,ARI,STL,17.0,31.0,-14.0,48.0
2012,12,REG,NO,SF,21.0,31.0,-10.0,52.0
2012,12,REG,NYG,GB,38.0,10.0,28.0,48.0
2012,12,REG,PHI,CAR,22.0,30.0,-8.0,52.0
2012,13,REG,ATL,NO,23.0,13.0,10.0,36.0
2012,13,REG,BUF,JAX,34.0,18.0,16.0,52.0
2012,13,REG,CHI,SEA,17.0,23.0,-6.0,40.0
2012,13,REG,DET,IND,33.0,35.0,-2.0,68.0
2012,13,REG,GB,MIN,23.0,14.0,9.0,37.0
2012,13,REG,KC,CAR,27.0,21.0,6.0,48.0
2012,13,REG,MIA,NE,16.0,23.0,-7.0,39.0
2012,13,REG,NYJ,ARI,7.0,6.0,1.0,13.0
2012,13,REG,STL,SF,16.0,13.0,3.0,29.0
2012,13,REG,TEN,HOU,10.0,24.0,-14.0,34.0
2012,13,REG,DEN,TB,31.0,23.0,8.0,54.0
2012,13,REG,BAL,PIT,20.0,23.0,-3.0,43.0
2012,13,REG,OAK,CLE,17.0,20.0,-3.0,37.0
2012,13,REG,SD,CIN,13.0,20.0,-7.0,33.0
2012,13,REG,DAL,PHI,38.0,33.0,5.0,71.0
2012,13,REG,WAS,NYG,17.0,16.0,1.0,33.0
2012,14,REG,OAK,DEN,13.0,26.0,-13.0,39.0
2012,14,REG,BUF,STL,12.0,15.0,-3.0,27.0
2012,14,REG,CAR,ATL,30.0,20.0,10.0,50.0
2012,14,REG,CIN,DAL,19.0,20.0,-1.0,39.0
2012,14,REG,CLE,KC,30.0,7.0,23.0,37.0
2012,14,REG,IND,TEN,27.0,23.0,4.0,50.0
2012,14,REG,JAX,NYJ,10.0,17.0,-7.0,27.0
2012,14,REG,MIN,CHI,21.0,14.0,7.0,35.0
2012,14,REG,PIT,SD,24.0,34.0,-10.0,58.0
2012,14,REG,TB,PHI,21.0,23.0,-2.0,44.0
2012,14,REG,WAS,BAL,31.0,28.0,3.0,59.0
2012,14,REG,SF,MIA,27.0,13.0,14.0,40.0
2012,14,REG,NYG,NO,52.0,27.0,25.0,79.0
2012,14,REG,SEA,ARI,58.0,0.0,58.0,58.0
2012,14,REG,GB,DET,27.0,20.0,7.0,47.0
2012,14,REG,NE,HOU,42.0,14.0,28.0,56.0
2012,15,REG,PHI,CIN,13.0,34.0,-21.0,47.0
2012,15,REG,ATL,NYG,34.0,0.0,34.0,34.0
2012,15,REG,BAL,DEN,17.0,34.0,-17.0,51.0
2012,15,REG,CHI,GB,13.0,21.0,-8.0,34.0
2012,15,REG,CLE,WAS,21.0,38.0,-17.0,59.0
2012,15,REG,HOU,IND,29.0,17.0,12.0,46.0
2012,15,REG,MIA,JAX,24.0,3.0,21.0,27.0
2012,15,REG,NO,TB,41.0,0.0,41.0,41.0
2012,15,REG,STL,MIN,22.0,36.0,-14.0,58.0
2012,15,REG,ARI,DET,38.0,10.0,28.0,48.0
2012,15,REG,BUF,SEA,17.0,50.0,-33.0,67.0
2012,15,REG,SD,CAR,7.0,31.0,-24.0,38.0
2012,15,REG,DAL,PIT,27.0,24.0,3.0,51.0
2012,15,REG,OAK,KC,15.0,0.0,15.0,15.0
2012,15,REG,NE,SF,34.0,41.0,-7.0,75.0
2012,15,REG,TEN,NYJ,14.0,10.0,4.0,24.0
2012,16,REG,DET,ATL,18.0,31.0,-13.0,49.0
2012,16,REG,CAR,OAK,17.0,6.0,11.0,23.0
2012,16,REG,DAL,NO,31.0,34.0,-3.0,65.0
2012,16,REG,GB,TEN,55.0,7.0,48.0,62.0
2012,16,REG,HOU,MIN,6.0,23.0,-17.0,29.0
2012,16,REG,JAX,NE,16.0,23.0,-7.0,39.0
2012,16,REG,KC,IND,13.0,20.0,-7.0,33.0
2012,16,REG,MIA,BUF,24.0,10.0,14.0,34.0
2012,16,REG,NYJ,SD,17.0,27.0,-10.0,44.0
2012,16,REG,PHI,WAS,20.0,27.0,-7.0,47.0
2012,16,REG,PIT,CIN,10.0,13.0,-3.0,23.0
2012,16,REG,TB,STL,13.0,28.0,-15.0,41.0
2012,16,REG,DEN,CLE,34.0,12.0,22.0,46.0
2012,16,REG,ARI,CHI,13.0,28.0,-15.0,41.0
2012,16,REG,BAL,NYG,33.0,14.0,19.0,47.0
2012,16,REG,SEA,SF,42.0,13.0,29.0,55.0
2012,17,REG,ATL,TB,17.0,22.0,-5.0,39.0
2012,17,REG,BUF,NYJ,28.0,9.0,19.0,37.0
2012,17,REG,CIN,BAL,23.0,17.0,6.0,40.0
2012,17,REG,DET,CHI,24.0,26.0,-2.0,50.0
2012,17,REG,IND,HOU,28.0,16.0,12.0,44.0
2012,17,REG,NO,CAR,38.0,44.0,-6.0,82.0
2012,17,REG,NYG,PHI,42.0,7.0,35.0,49.0
2012,17,REG,PIT,CLE,24.0,10.0,14.0,34.0
2012,17,REG,TEN,JAX,38.0,20.0,18.0,58.0
2012,17,REG,DEN,KC,38.0,3.0,35.0,41.0
2012,17,REG,MIN,GB,37.0,34.0,3.0,71.0
2012,17,REG,NE,MIA,28.0,0.0,28.0,28.0
2012,17,REG,SD,OAK,24.0,21.0,3.0,45.0
2012,17,REG,SEA,STL,20.0,13.0,7.0,33.0
2012,17,REG,SF,ARI,27.0,13.0,14.0,40.0
2012,17,REG,WAS,DAL,28.0,18.0,10.0,46.0
2012,18,WC,HOU,CIN,19.0,13.0,6.0,32.0
2012,18,WC,GB,MIN,24.0,10.0,14.0,34.0
2012,18,WC,BAL,IND,24.0,9.0,15.0,33.0
2012,18,WC,WAS,SEA,14.0,24.0,-10.0,38.0
2012,19,DIV,DEN,BAL,35.0,38.0,-3.0,73.0
2012,19,DIV,SF,GB,45.0,31.0,14.0,76.0
2012,19,DIV,ATL,SEA,30.0,28.0,2.0,58.0
2012,19,DIV,NE,HOU,41.0,28.0,13.0,69.0
2012,20,CON,ATL,SF,24.0,28.0,-4.0,52.0
2012,20,CON,NE,BAL,13.0,28.0,-15.0,41.0
2012,21,SB,SF,BAL,31.0,34.0,-3.0,65.0
2013,1,REG,DEN,BAL,49.0,27.0,22.0,76.0
2013,1,REG,BUF,NE,21.0,23.0,-2.0,44.0
2013,1,REG,CAR,SEA,7.0,12.0,-5.0,19.0
2013,1,REG,CHI,CIN,24.0,21.0,3.0,45.0
2013,1,REG,CLE,MIA,10.0,23.0,-13.0,33.0
2013,1,REG,DET,MIN,34.0,24.0,10.0,58.0
2013,1,REG,IND,OAK,21.0,17.0,4.0,38.0
2013,1,REG,JAX,KC,2.0,28.0,-26.0,30.0
2013,1,REG,NO,ATL,23.0,17.0,6.0,40.0
2013,1,REG,NYJ,TB,18.0,17.0,1.0,35.0
2013,1,REG,PIT,TEN,9.0,16.0,-7.0,25.0
2013,1,REG,SF,GB,34.0,28.0,6.0,62.0
2013,1,REG,STL,ARI,27.0,24.0,3.0,51.0
2013,1,REG,DAL,NYG,36.0,31.0,5.0,67.0
2013,1,REG,WAS,PHI,27.0,33.0,-6.0,60.0
2013,1,REG,SD,HOU,28.0,31.0,-3.0,59.0
2013,2,REG,NE,NYJ,13.0,10.0,3.0,23.0
2013,2,REG,ATL,STL,31.0,24.0,7.0,55.0
2013,2,REG,BAL,CLE,14.0,6.0,8.0,20.0
2013,2,REG,BUF,CAR,24.0,23.0,1.0,47.0
2013,2,REG,CHI,MIN,31.0,30.0,1.0,61.0
2013,2,REG,GB,WAS,38.0,20.0,18.0,58.0
2013,2,REG,HOU,TEN,30.0,24.0,6.0,54.0
2013,2,REG,IND,MIA,20.0,24.0,-4.0,44.0
2013,2,REG,KC,DAL,17.0,16.0,1.0,33.0
2013,2,REG,PHI,SD,30.0,33.0,-3.0,63.0
2013,2,REG,ARI,DET,25.0,21.0,4.0,46.0
2013,2,REG,TB,NO,14.0,16.0,-2.0,30.0
2013,2,REG,NYG,DEN,23.0,41.0,-18.0,64.0
2013,2,REG,OAK,JAX,19.0,9.0,10.0,28.0
2013,2,REG,SEA,SF,29.0,3.0,26.0,32.0
2013,2,REG,CIN,PIT,20.0,10.0,10.0,30.0
2013,3,REG,PHI,KC,16.0,26.0,-10.0,42.0
2013,3,REG,BAL,HOU,30.0,9.0,21.0,39.0
2013,3,REG,CAR,NYG,38.0,0.0,38.0,38.0
2013,3,REG,CIN,GB,34.0,30.0,4.0,64.0
2013,3,REG,DAL,STL,31.0,7.0,24.0,38.0
2013,3,REG,MIN,CLE,27.0,31.0,-4.0,58.0
2013,3,REG,NE,TB,23.0,3.0,20.0,26.0
2013,3,REG,NO,ARI,31.0,7.0,24.0,38.0
2013,3,REG,TEN,SD,20.0,17.0,3.0,37.0
2013,3,REG,WAS,DET,20.0,27.0,-7.0,47.0
2013,3,REG,MIA,ATL,27.0,23.0,4.0,50.0
2013,3,REG,NYJ,BUF,27.0,20.0,7.0,47.0
2013,3,REG,SEA,JAX,45.0,17.0,28.0,62.0
2013,3,REG,SF,IND,7.0,27.0,-20.0,34.0
2013,3,REG,PIT,CHI,23.0,40.0,-17.0,63.0
2013,3,REG,DEN,OAK,37.0,21.0,16.0,58.0
2013,4,REG,STL,SF,11.0,35.0,-24.0,46.0
2013,4,REG,BUF,BAL,23.0,20.0,3.0,43.0
2013,4,REG,CLE,CIN,17.0,6.0,11.0,23.0
2013,4,REG,DET,CHI,40.0,32.0,8.0,72.0
2013,4,REG,HOU,SEA,20.0,23.0,-3.0,43.0
2013,4,REG,JAX,IND,3.0,37.0,-34.0,40.0
2013,4,REG,KC,NYG,31.0,7.0,24.0,38.0
2013,4,REG,MIN,PIT,34.0,27.0,7.0,61.0
2013,4,REG,TB,ARI,10.0,13.0,-3.0,23.0
2013,4,REG,TEN,NYJ,38.0,13.0,25.0,51.0
2013,4,REG,DEN,PHI,52.0,20.0,32.0,72.0
2013,4,REG,OAK,WAS,14.0,24.0,-10.0,38.0
2013,4,REG,SD,DAL,30.0,21.0,9.0,51.0
2013,4,REG,ATL,NE,23.0,30.0,-7.0,53.0
2013,4,REG,NO,MIA,38.0,17.0,21.0,55.0
2013,5,REG,CLE,BUF,37.0,24.0,13.0,61.0
2013,5,REG,CHI,NO,18.0,26.0,-8.0,44.0
2013,5,REG,CIN,NE,13.0,6.0,7.0,19.0
2013,5,REG,GB,DET,22.0,9.0,13.0,31.0
2013,5,REG,IND,SEA,34.0,28.0,6.0,62.0
2013,5,REG,MIA,BAL,23.0,26.0,-3.0,49.0
2013,5,REG,NYG,PHI,21.0,36.0,-15.0,57.0
2013,5,REG,STL,JAX,34.0,20.0,14.0,54.0
2013,5,REG,TEN,KC,17.0,26.0,-9.0,43.0
2013,5,REG,ARI,CAR,22.0,6.0,16.0,28.0
2013,5,REG,DAL,DEN,48.0,51.0,-3.0,99.0
2013,5,REG,SF,HOU,34.0,3.0,31.0,37.0
2013,5,REG,OAK,SD,27.0,17.0,10.0,44.0
2013,5,REG,ATL,NYJ,28.0,30.0,-2.0,58.0
2013,6,REG,CHI,NYG,27.0,21.0,6.0,48.0
2013,6,REG,BAL,GB,17.0,19.0,-2.0,36.0
2013,6,REG,BUF,CIN,24.0,27.0,-3.0,51.0
2013,6,REG,CLE,DET,17.0,31.0,-14.0,48.0
2013,6,REG,HOU,STL,13.0,38.0,-25.0,51.0
2013,6,REG,KC,OAK,24.0,7.0,17.0,31.0
2013,6,REG,MIN,CAR,10.0,35.0,-25.0,45.0
2013,6,REG,NYJ,PIT,6.0,19.0,-13.0,25.0
2013,6,REG,TB,PHI,20.0,31.0,-11.0,51.0
2013,6,REG,DEN,JAX,35.0,19.0,16.0,54.0
2013,6,REG,SEA,TEN,20.0,13.0,7.0,33.0
2013,6,REG,NE,NO,30.0,27.0,3.0,57.0
2013,6,REG,SF,ARI,32.0,20.0,12.0,52.0
2013,6,REG,DAL,WAS,31.0,16.0,15.0,47.0
2013,6,REG,SD,IND,19.0,9.0,10.0,28.0
2013,7,REG,ARI,SEA,22.0,34.0,-12.0,56.0
2013,7,REG,ATL,TB,31.0,23.0,8.0,54.0
2013,7,REG,CAR,STL,30.0,15.0,15.0,45.0
2013,7,REG,DET,CIN,24.0,27.0,-3.0,51.0
2013,7,REG,JAX,SD,6.0,24.0,-18.0,30.0
2013,7,REG,MIA,BUF,21.0,23.0,-2.0,44.0
2013,7,REG,NYJ,NE,30.0,27.0,3.0,57.0
2013,7,REG,PHI,DAL,3.0,17.0,-14.0,20.0
2013,7,REG,WAS,CHI,45.0,41.0,4.0,86.0
2013,7,REG,TEN,SF,17.0,31.0,-14.0,48.0
2013,7,REG,GB,CLE,31.0,13.0,18.0,44.0
2013,7,REG,KC,HOU,17.0,16.0,1.0,33.0
2013,7,REG,PIT,BAL,19.0,16.0,3.0,35.0
2013,7,REG,IND,DEN,39.0,33.0,6.0,72.0
2013,7,REG,NYG,MIN,23.0,7.0,16.0,30.0
2013,8,REG,TB,CAR,13.0,31.0,-18.0,44.0
2013,8,REG,DET,DAL,31.0,30.0,1.0,61.0
2013,8,REG,JAX,SF,10.0,42.0,-32.0,52.0
2013,8,REG,KC,CLE,23.0,17.0,6.0,40.0
2013,8,REG,NE,MIA,27.0,17.0,10.0,44.0
2013,8,REG,NO,BUF,35.0,17.0,18.0,52.0
2013,8,REG,PHI,NYG,7.0,15.0,-8.0,22.0
2013,8,REG,CIN,NYJ,49.0,9.0,40.0,58.0
2013,8,REG,OAK,PIT,21.0,18.0,3.0,39.0
2013,8,REG,ARI,ATL,27.0,13.0,14.0,40.0
2013,8,REG,DEN,WAS,45.0,21.0,24.0,66.0
2013,8,REG,MIN,GB,31.0,44.0,-13.0,75.0
2013,8,REG,STL,SEA,9.0,14.0,-5.0,23.0
2013,9,REG,MIA,CIN,22.0,20.0,2.0,42.0
2013,9,REG,BUF,KC,13.0,23.0,-10.0,36.0
2013,9,REG,CAR,ATL,34.0,10.0,24.0,44.0
2013,9,REG,DAL,MIN,27.0,23.0,4.0,50.0
2013,9,REG,NYJ,NO,26.0,20.0,6.0,46.0
2013,9,REG,STL,TEN,21.0,28.0,-7.0,49.0
2013,9,REG,WAS,SD,30.0,24.0,6.0,54.0
2013,9,REG,OAK,PHI,20.0,49.0,-29.0,69.0
2013,9,REG,SEA,TB,27.0,24.0,3.0,51.0
2013,9,REG,CLE,BAL,24.0,18.0,6.0,42.0
2013,9,REG,NE,PIT,55.0,31.0,24.0,86.0
2013,9,REG,HOU,IND,24.0,27.0,-3.0,51.0
2013,9,REG,GB,CHI,20.0,27.0,-7.0,47.0
2013,10,REG,MIN,WAS,34.0,27.0,7.0,61.0
2013,10,REG,ATL,SEA,10.0,33.0,-23.0,43.0
2013,10,REG,BAL,CIN,20.0,17.0,3.0,37.0
2013,10,REG,CHI,DET,19.0,21.0,-2.0,40.0
2013,10,REG,GB,PHI,13.0,27.0,-14.0,40.0
2013,10,REG,IND,STL,8.0,38.0,-30.0,46.0
2013,10,REG,NYG,OAK,24.0,20.0,4.0,44.0
2013,10,REG,PIT,BUF,23.0,10.0,13.0,33.0
2013,10,REG,TEN,JAX,27.0,29.0,-2.0,56.0
2013,10,REG,SF,CAR,9.0,10.0,-1.0,19.0
2013,10,REG,ARI,HOU,27.0,24.0,3.0,51.0
2013,10,REG,SD,DEN,20.0,28.0,-8.0,48.0
2013,10,REG,NO,DAL,49.0,17.0,32.0,66.0
2013,10,REG,TB,MIA,22.0,19.0,3.0,41.0
2013,11,REG,TEN,IND,27.0,30.0,-3.0,57.0
2013,11,REG,BUF,NYJ,37.0,14.0,23.0,51.0
2013,11,REG,CHI,BAL,23.0,20.0,3.0,43.0
2013,11,REG,CIN,CLE,41.0,20.0,21.0,61.0
2013,11,REG,HOU,OAK,23.0,28.0,-5.0,51.0
2013,11,REG,JAX,ARI,14.0,27.0,-13.0,41.0
2013,11,REG,PHI,WAS,24.0,16.0,8.0,40.0
2013,11,REG,PIT,DET,37.0,27.0,10.0,64.0
2013,11,REG,TB,ATL,41.0,28.0,13.0,69.0
2013,11,REG,MIA,SD,20.0,16.0,4.0,36.0
2013,11,REG,NO,SF,23.0,20.0,3.0,43.0
2013,11,REG,NYG,GB,27.0,13.0,14.0,40.0
2013,11,REG,SEA,MIN,41.0,20.0,21.0,61.0
2013,11,REG,DEN,KC,27.0,17.0,10.0,44.0
2013,11,REG,CAR,NE,24.0,20.0,4.0,44.0
2013,12,REG,ATL,NO,13.0,17.0,-4.0,30.0
2013,12,REG,BAL,NYJ,19.0,3.0,16.0,22.0
2013,12,REG,CLE,PIT,11.0,27.0,-16.0,38.0
2013,12,REG,DET,TB,21.0,24.0,-3.0,45.0
2013,12,REG,GB,MIN,26.0,26.0,0.0,52.0
2013,12,REG,HOU,JAX,6.0,13.0,-7.0,19.0
2013,12,REG,KC,SD,38.0,41.0,-3.0,79.0
2013,12,REG,MIA,CAR,16.0,20.0,-4.0,36.0
2013,12,REG,STL,CHI,42.0,21.0,21.0,63.0
2013,12,REG,ARI,IND,40.0,11.0,29.0,51.0
2013,12,REG,OAK,TEN,19.0,23.0,-4.0,42.0
2013,12,REG,NYG,DAL,21.0,24.0,-3.0,45.0
2013,12,REG,NE,DEN,34.0,31.0,3.0,65.0
2013,12,REG,WAS,SF,6.0,27.0,-21.0,33.0
2013,13,REG,DET,GB,40.0,10.0,30.0,50.0
2013,13,REG,DAL,OAK,31.0,24.0,7.0,55.0
2013,13,REG,BAL,PIT,22.0,20.0,2.0,42.0
2013,13,REG,CAR,TB,27.0,6.0,21.0,33.0
2013,13,REG,CLE,JAX,28.0,32.0,-4.0,60.0
2013,13,REG,HOU,NE,31.0,34.0,-3.0,65.0
2013,13,REG,IND,TEN,22.0,14.0,8.0,36.0
2013,13,REG,MIN,CHI,23.0,20.0,3.0,43.0
2013,13,REG,NYJ,MIA,3.0,23.0,-20.0,26.0
2013,13,REG,PHI,ARI,24.0,21.0,3.0,45.0
2013,13,REG,BUF,ATL,31.0,34.0,-3.0,65.0
2013,13,REG,SF,STL,23.0,13.0,10.0,36.0
2013,13,REG,KC,DEN,28.0,35.0,-7.0,63.0
2013,13,REG,SD,CIN,10.0,17.0,-7.0,27.0
2013,13,REG,WAS,NYG,17.0,24.0,-7.0,41.0
2013,13,REG,SEA,NO,34.0,7.0,27.0,41.0
2013,14,REG,JAX,HOU,27.0,20.0,7.0,47.0
2013,14,REG,BAL,MIN,29.0,26.0,3.0,55.0
2013,14,REG,CIN,IND,42.0,28.0,14.0,70.0
2013,14,REG,GB,ATL,22.0,21.0,1.0,43.0
2013,14,REG,NE,CLE,27.0,26.0,1.0,53.0
2013,14,REG,NYJ,OAK,37.0,27.0,10.0,64.0
2013,14,REG,PHI,DET,34.0,20.0,14.0,54.0
2013,14,REG,PIT,MIA,28.0,34.0,-6.0,62.0
2013,14,REG,TB,BUF,27.0,6.0,21.0,33.0
2013,14,REG,WAS,KC,10.0,45.0,-35.0,55.0
2013,14,REG,DEN,TEN,51.0,28.0,23.0,79.0
2013,14,REG,ARI,STL,30.0,10.0,20.0,40.0
2013,14,REG,SD,NYG,37.0,14.0,23.0,51.0
2013,14,REG,SF,SEA,19.0,17.0,2.0,36.0
2013,14,REG,NO,CAR,31.0,13.0,18.0,44.0
2013,14,REG,CHI,DAL,45.0,28.0,17.0,73.0
2013,15,REG,DEN,SD,20.0,27.0,-7.0,47.0
2013,15,REG,ATL,WAS,27.0,26.0,1.0,53.0
2013,15,REG,CLE,CHI,31.0,38.0,-7.0,69.0
2013,15,REG,IND,HOU,25.0,3.0,22.0,28.0
2013,15,REG,JAX,BUF,20.0,27.0,-7.0,47.0
2013,15,REG,MIA,NE,24.0,20.0,4.0,44.0
2013,15,REG,MIN,PHI,48.0,30.0,18.0,78.0
2013,15,REG,NYG,SEA,0.0,23.0,-23.0,23.0
2013,15,REG,TB,SF,14.0,33.0,-19.0,47.0
2013,15,REG,CAR,NYJ,30.0,20.0,10.0,50.0
2013,15,REG,OAK,KC,31.0,56.0,-25.0,87.0
2013,15,REG,DAL,GB,36.0,37.0,-1.0,73.0
2013,15,REG,STL,NO,27.0,16.0,11.0,43.0
2013,15,REG,TEN,ARI,34.0,37.0,-3.0,71.0
2013,15,REG,PIT,CIN,30.0,20.0,10.0,50.0
2013,15,REG,DET,BAL,16.0,18.0,-2.0,34.0
2013,16,REG,BUF,MIA,19.0,0.0,19.0,19.0
2013,16,REG,CAR,NO,17.0,13.0,4.0,30.0
2013,16,REG,CIN,MIN,42.0,14.0,28.0,56.0
2013,16,REG,HOU,DEN,13.0,37.0,-24.0,50.0
2013,16,REG,JAX,TEN,16.0,20.0,-4.0,36.0
2013,16,REG,KC,IND,7.0,23.0,-16.0,30.0
2013,16,REG,NYJ,CLE,24.0,13.0,11.0,37.0
2013,16,REG,STL,TB,23.0,13.0,10.0,36.0
2013,16,REG,WAS,DAL,23.0,24.0,-1.0,47.0
2013,16,REG,DET,NYG,20.0,23.0,-3.0,43.0
2013,16,REG,SEA,ARI,10.0,17.0,-7.0,27.0
2013,16,REG,BAL,NE,7.0,41.0,-34.0,48.0
2013,16,REG,GB,PIT,31.0,38.0,-7.0,69.0
2013,16,REG,SD,OAK,26.0,13.0,13.0,39.0
2013,16,REG,PHI,CHI,54.0,11.0,43.0,65.0
2013,16,REG,SF,ATL,34.0,24.0,10.0,58.0
2013,17,REG,ATL,CAR,20.0,21.0,-1.0,41.0
2013,17,REG,CIN,BAL,34.0,17.0,17.0,51.0
2013,17,REG,IND,JAX,30.0,10.0,20.0,40.0
2013,17,REG,MIA,NYJ,7.0,20.0,-13.0,27.0
2013,17,REG,MIN,DET,14.0,13.0,1.0,27.0
2013,17,REG,NYG,WAS,20.0,6.0,14.0,26.0
2013,17,REG,PIT,CLE,20.0,7.0,13.0,27.0
2013,17,REG,TEN,HOU,16.0,10.0,6.0,26.0
2013,17,REG,ARI,SF,20.0,23.0,-3.0,43.0
2013,17,REG,CHI,GB,28.0,33.0,-5.0,61.0
2013,17,REG,NE,BUF,34.0,20.0,14.0,54.0
2013,17,REG,NO,TB,42.0,17.0,25.0,59.0
2013,17,REG,OAK,DEN,14.0,34.0,-20.0,48.0
2013,17,REG,SD,KC,27.0,24.0,3.0,51.0
2013,17,REG,SEA,STL,27.0,9.0,18.0,36.0
2013,17,REG,DAL,PHI,22.0,24.0,-2.0,46.0
2013,18,WC,IND,KC,45.0,44.0,1.0,89.0
2013,18,WC,PHI,NO,24.0,26.0,-2.0,50.0
2013,18,WC,CIN,SD,10.0,27.0,-17.0,37.0
2013,18,WC,GB,SF,20.0,23.0,-3.0,43.0
2013,19,DIV,SEA,NO,23.0,15.0,8.0,38.0
2013,19,DIV,NE,IND,43.0,22.0,21.0,65.0
2013,19,DIV,CAR,SF,10.0,23.0,-13.0,33.0
2013,19,DIV,DEN,SD,24.0,17.0,7.0,41.0
2013,20,CON,DEN,NE,26.0,16.0,10.0,42.0
2013,20,CON,SEA,SF,23.0,17.0,6.0,40.0
2013,21,SB,DEN,SEA,8.0,43.0,-35.0,51.0
2014,1,REG,SEA,GB,36.0,16.0,20.0,52.0
2014,1,REG,ATL,NO,37.0,34.0,3.0,71.0
2014,1,REG,BAL,CIN,16.0,23.0,-7.0,39.0
2014,1,REG,CHI,BUF,20.0,23.0,-3.0,43.0
2014,1,REG,HOU,WAS,17.0,6.0,11.0,23.0
2014,1,REG,KC,TEN,10.0,26.0,-16.0,36.0
2014,1,REG,MIA,NE,33.0,20.0,13.0,53.0
2014,1,REG,NYJ,OAK,19.0,14.0,5.0,33.0
2014,1,REG,PHI,JAX,34.0,17.0,17.0,51.0
2014,1,REG,PIT,CLE,30.0,27.0,3.0,57.0
2014,1,REG,STL,MIN,6.0,34.0,-28.0,40.0
2014,1,REG,DAL,SF,17.0,28.0,-11.0,45.0
2014,1,REG,TB,CAR,14.0,20.0,-6.0,34.0
2014,1,REG,DEN,IND,31.0,24.0,7.0,55.0
2014,1,REG,DET,NYG,35.0,14.0,21.0,49.0
2014,1,REG,ARI,SD,18.0,17.0,1.0,35.0
2014,2,REG,BAL,PIT,26.0,6.0,20.0,32.0
2014,2,REG,BUF,MIA,29.0,10.0,19.0,39.0
2014,2,REG,CAR,DET,24.0,7.0,17.0,31.0
2014,2,REG,CIN,ATL,24.0,10.0,14.0,34.0
2014,2,REG,CLE,NO,26.0,24.0,2.0,50.0
2014,2,REG,MIN,NE,7.0,30.0,-23.0,37.0
2014,2,REG,NYG,ARI,14.0,25.0,-11.0,39.0
2014,2,REG,TEN,DAL,10.0,26.0,-16.0,36.0
2014,2,REG,WAS,JAX,41.0,10.0,31.0,51.0
2014,2,REG,SD,SEA,30.0,21.0,9.0,51.0
2014,2,REG,TB,STL,17.0,19.0,-2.0,36.0
2014,2,REG,DEN,KC,24.0,17.0,7.0,41.0
2014,2,REG,GB,NYJ,31.0,24.0,7.0,55.0
2014,2,REG,OAK,HOU,14.0,30.0,-16.0,44.0
2014,2,REG,SF,CHI,20.0,28.0,-8.0,48.0
2014,2,REG,IND,PHI,27.0,30.0,-3.0,57.0
2014,3,REG,ATL,TB,56.0,14.0,42.0,70.0
2014,3,REG,BUF,SD,10.0,22.0,-12.0,32.0
2014,3,REG,CIN,TEN,33.0,7.0,26.0,40.0
2014,3,REG,CLE,BAL,21.0,23.0,-2.0,44.0
2014,3,REG,DET,GB,19.0,7.0,12.0,26.0
2014,3,REG,JAX,IND,17.0,44.0,-27.0,61.0
2014,3,REG,NE,OAK,16.0,9.0,7.0,25.0
